drug_name,medical_condition,medical_condition_description,rating,store_latitude,store_longitude,availability,price,store_name,criteria
Cimetidine,Acidity / Ulcer,An H2 receptor blocker that reduces stomach acid. Less common now.,4.0,12.907003244263793,77.5049541035601,False,23.62,Omkar Medicals and General Store,Rare
Oxprelol,Hypertension,"A non-selective beta blocker, less commonly used now, for hypertension.",4.5,12.907003244263793,77.5049541035601,True,119.45,Omkar Medicals and General Store,Rare
Paracetamol,Fever / Pain,Commonly used to treat fever and mild to moderate pain.,3.8,12.907003244263793,77.5049541035601,True,28.46,Omkar Medicals and General Store,Common
Atorvastatin,High Cholesterol,A statin used to lower cholesterol and triglycerides.,3.8,12.907003244263793,77.5049541035601,True,147.15,Omkar Medicals and General Store,Common
Metformin,Diabetes Type 2,An oral medication that helps control blood sugar levels.,4.2,12.907003244263793,77.5049541035601,True,44.35,Omkar Medicals and General Store,Common
Amlodipine,Hypertension,A calcium channel blocker used to treat high blood pressure.,5.0,12.907003244263793,77.5049541035601,True,57.27,Omkar Medicals and General Store,Common
Cetirizine,Allergy,An antihistamine used to relieve allergy symptoms.,4.3,12.907003244263793,77.5049541035601,True,33.04,Omkar Medicals and General Store,Common
Azithromycin,Bacterial Infection,An antibiotic used to treat a variety of bacterial infections.,3.9,12.907003244263793,77.5049541035601,True,115.28,Omkar Medicals and General Store,Common
Montelukast,Asthma / Allergy,Used to prevent wheezing and difficulty breathing caused by asthma.,4.1,12.907003244263793,77.5049541035601,True,174.72,Omkar Medicals and General Store,Common
Losartan,Hypertension,An ARB used to treat high blood pressure.,4.6,12.907003244263793,77.5049541035601,True,90.5,Omkar Medicals and General Store,Common
Sertraline,Depression / Anxiety,An SSRI antidepressant used to treat depression and anxiety disorders.,4.0,12.907003244263793,77.5049541035601,True,108.78,Omkar Medicals and General Store,Common
Esomeprazole,Acidity / GERD,A proton pump inhibitor (PPI) that reduces stomach acid.,4.5,12.907003244263793,77.5049541035601,True,77.09,Omkar Medicals and General Store,Common
Clopidogrel,Blood Clot Prevention,An antiplatelet medicine used to prevent blood clots.,4.2,12.907003244263793,77.5049541035601,True,104.79,Omkar Medicals and General Store,Common
Levocetirizine,Allergy,"A newer antihistamine, considered non-drowsy.",4.9,12.907003244263793,77.5049541035601,True,50.22,Omkar Medicals and General Store,Alternate
Domperidone,Nausea / Vomiting,A prokinetic agent used to treat nausea and vomiting.,5.0,12.907003244263793,77.5049541035601,True,37.02,Omkar Medicals and General Store,Alternate
Ibuprofen,Pain / Inflammation,"A common NSAID used for pain relief, fever, and inflammation.",4.4,12.907003244263793,77.5049541035601,True,20.32,Omkar Medicals and General Store,Alternate
Pregabalin,Neuropathic Pain,"Used to treat epilepsy, anxiety, and neuropathic (nerve) pain.",4.1,12.907003244263793,77.5049541035601,True,209.09,Omkar Medicals and General Store,Alternate
Tamsulosin,Benign Prostatic Hyperplasia,An alpha-blocker used by men to treat the symptoms of an enlarged prostate (BPH).,4.5,12.907003244263793,77.5049541035601,True,238.88,Omkar Medicals and General Store,Alternate
Fexofenadine,Allergy,A non-drowsy antihistamine for seasonal allergies.,4.9,12.907003244263793,77.5049541035601,True,87.39,Omkar Medicals and General Store,Alternate
Glimepiride,Diabetes Type 2,A sulfonylurea drug that helps the pancreas produce more insulin.,4.4,12.907003244263793,77.5049541035601,True,67.05,Omkar Medicals and General Store,Alternate
Bisoprolol,Hypertension,A beta-blocker that affects the heart and circulation.,4.1,12.907003244263793,77.5049541035601,True,77.71,Omkar Medicals and General Store,Alternate
Tacrolimus,Organ Transplant,An immunosuppressive drug used to prevent organ rejection after a transplant.,4.8,12.907003244263793,77.5049541035601,True,848.66,Omkar Medicals and General Store,Rare
Colchicine,Gout,Used to treat and prevent gout attacks.,3.9,12.907003244263793,77.5049541035601,True,139.76,Omkar Medicals and General Store,Rare
Phenytoin,Epilepsy,An anti-epileptic drug used to control seizures.,4.2,12.907003244263793,77.5049541035601,True,61.79,Omkar Medicals and General Store,Rare
Isotretinoin,Severe Acne,A powerful vitamin A derivative used to treat severe cystic acne.,4.5,12.907003244263793,77.5049541035601,True,299.37,Omkar Medicals and General Store,Rare
Allopurinol,Gout,"Reduces the production of uric acid in the body, preventing gout.",4.7,12.907003244263793,77.5049541035601,True,42.21,Omkar Medicals and General Store,Rare
Methotrexate,Rheumatoid Arthritis,An immunosuppressant used for rheumatoid arthritis and some cancers.,3.9,12.907003244263793,77.5049541035601,True,147.87,Omkar Medicals and General Store,Rare
Sofosbuvir,Hepatitis C,An antiviral medication used to treat Hepatitis C.,4.6,12.907003244263793,77.5049541035601,True,8001.46,Omkar Medicals and General Store,Rare
Enoxaparin,DVT Prevention,An anticoagulant (LMWH) injection used to prevent deep vein thrombosis.,4.4,12.907003244263793,77.5049541035601,True,452.54,Omkar Medicals and General Store,Rare
Rituximab,Autoimmune Disease / Cancer,A monoclonal antibody used to treat certain autoimmune diseases and cancers.,4.9,12.907003244263793,77.5049541035601,True,40002.33,Omkar Medicals and General Store,Rare
Ondansetron,Nausea / Vomiting,An antiemetic used to prevent nausea and vomiting caused by chemotherapy or surgery.,4.7,12.907003244263793,77.5049541035601,True,51.57,Omkar Medicals and General Store,Rare
Carbamazepine,Epilepsy / Nerve Pain,"An anticonvulsant used to treat epilepsy, bipolar disorder, and neuropathic pain.",3.9,12.907003244263793,77.5049541035601,False,73.95,Omkar Medicals and General Store,Rare
Latanoprost,Glaucoma,Eye drops used to control the progression of glaucoma by reducing intraocular pressure.,4.2,12.907003244263793,77.5049541035601,True,351.21,Omkar Medicals and General Store,Rare
Mycophenolate,Organ Transplant,An immunosuppressant used to prevent organ rejection.,3.9,12.907003244263793,77.5049541035601,True,950.11,Omkar Medicals and General Store,Rare
Adalimumab,Rheumatoid Arthritis,A biologic drug (TNF inhibitor) used for autoimmune conditions.,4.4,12.907003244263793,77.5049541035601,True,15000.73,Omkar Medicals and General Store,Rare
Acyclovir,Viral Infection (Herpes),"An antiviral medication used to treat herpes simplex, chickenpox, and shingles.",4.6,12.907003244263793,77.5049541035601,True,121.26,Omkar Medicals and General Store,Rare
Augmentin,Bacterial Infection,A combination antibiotic used to treat a wide variety of bacterial infections.,4.6,12.909722477406175,77.50923833723208,True,223.78,Be Well Drugs,Common
Pan D,Acidity / GERD,"A proton pump inhibitor and prokinetic agent, used to treat gastroesophageal reflux disease (GERD).",4.1,12.909722477406175,77.50923833723208,True,197.28,Be Well Drugs,Common
Diclofenac,Pain / Inflammation,A nonsteroidal anti-inflammatory drug (NSAID) used to treat pain and inflammatory conditions.,3.9,12.909722477406175,77.50923833723208,True,84.01,Be Well Drugs,Common
Omeprozole,Acidity / GERD,A proton pump inhibitor (PPI) that reduces the amount of acid produced in the stomach.,4.6,12.909722477406175,77.50923833723208,True,54.42,Be Well Drugs,Common
Betaloc,Hypertension,A beta-blocker used to treat high blood pressure (hypertension) and angina.,4.2,12.909722477406175,77.50923833723208,True,94.05,Be Well Drugs,Common
Enzoflam,Pain / Swelling,A combination drug with enzymes and NSAIDs to relieve swelling (edema) and pain.,4.3,12.909722477406175,77.50923833723208,False,130.9,Be Well Drugs,Alternate
Hexigel gum paint,Gum Infection,"An antiseptic gel (chlorhexidine) to treat gingivitis, mouth ulcers, and oral infections.",4.0,12.909722477406175,77.50923833723208,True,95.0,Be Well Drugs,Alternate
Ultrafen-plus,Pain / Fever,"A combination painkiller, often containing an NSAID and paracetamol, for moderate pain.",4.2,12.909722477406175,77.50923833723208,True,70.78,Be Well Drugs,Alternate
Relentus,Cough / Cold,"A cough syrup or tablet formulation for relieving cough, cold, and allergy symptoms.",4.0,12.909722477406175,77.50923833723208,True,107.89,Be Well Drugs,Alternate
Progen,Nutritional Supplement,Often a brand name for progesterone or a protein supplement.,4.9,12.909722477406175,77.50923833723208,True,252.84,Be Well Drugs,Alternate
Ultracal-D,Calcium Deficiency,"A supplement containing Calcium and Vitamin D3, used to treat or prevent bone loss.",4.7,12.909722477406175,77.50923833723208,True,182.4,Be Well Drugs,Alternate
Cartilix,Joint Health,"A supplement, often containing glucosamine, aimed at supporting cartilage and joint health.",3.9,12.909722477406175,77.50923833723208,True,452.69,Be Well Drugs,Alternate
Dorzolamidum,Glaucoma,A carbonic anhydrase inhibitor used as eye drops to lower pressure inside the eye.,4.5,12.909722477406175,77.50923833723208,True,307.34,Be Well Drugs,Rare
Cimetidine,Acidity / Ulcer,An H2 receptor blocker that reduces stomach acid. Less common now.,4.8,12.909722477406175,77.50923833723208,True,26.62,Be Well Drugs,Rare
Oxprelol,Hypertension,"A non-selective beta blocker, less commonly used now, for hypertension.",4.0,12.909722477406175,77.50923833723208,True,118.28,Be Well Drugs,Rare
Paracetamol,Fever / Pain,Commonly used to treat fever and mild to moderate pain.,4.0,12.909722477406175,77.50923833723208,True,30.24,Be Well Drugs,Common
Atorvastatin,High Cholesterol,A statin used to lower cholesterol and triglycerides.,4.2,12.909722477406175,77.50923833723208,True,151.98,Be Well Drugs,Common
Metformin,Diabetes Type 2,An oral medication that helps control blood sugar levels.,4.2,12.909722477406175,77.50923833723208,True,46.46,Be Well Drugs,Common
Amlodipine,Hypertension,A calcium channel blocker used to treat high blood pressure.,4.1,12.909722477406175,77.50923833723208,True,60.79,Be Well Drugs,Common
Cetirizine,Allergy,An antihistamine used to relieve allergy symptoms.,4.8,12.909722477406175,77.50923833723208,True,36.28,Be Well Drugs,Common
Azithromycin,Bacterial Infection,An antibiotic used to treat a variety of bacterial infections.,4.8,12.909722477406175,77.50923833723208,True,117.83,Be Well Drugs,Common
Montelukast,Asthma / Allergy,Used to prevent wheezing and difficulty breathing caused by asthma.,4.8,12.909722477406175,77.50923833723208,True,173.22,Be Well Drugs,Common
Losartan,Hypertension,An ARB used to treat high blood pressure.,4.1,12.909722477406175,77.50923833723208,True,88.18,Be Well Drugs,Common
Sertraline,Depression / Anxiety,An SSRI antidepressant used to treat depression and anxiety disorders.,4.1,12.909722477406175,77.50923833723208,True,110.82,Be Well Drugs,Common
Esomeprazole,Acidity / GERD,A proton pump inhibitor (PPI) that reduces stomach acid.,4.0,12.909722477406175,77.50923833723208,True,77.57,Be Well Drugs,Common
Clopidogrel,Blood Clot Prevention,An antiplatelet medicine used to prevent blood clots.,3.9,12.909722477406175,77.50923833723208,True,106.58,Be Well Drugs,Common
Levocetirizine,Allergy,"A newer antihistamine, considered non-drowsy.",4.0,12.909722477406175,77.50923833723208,True,50.58,Be Well Drugs,Alternate
Domperidone,Nausea / Vomiting,A prokinetic agent used to treat nausea and vomiting.,4.2,12.909722477406175,77.50923833723208,True,38.92,Be Well Drugs,Alternate
Ibuprofen,Pain / Inflammation,"A common NSAID used for pain relief, fever, and inflammation.",3.8,12.909722477406175,77.50923833723208,True,17.86,Be Well Drugs,Alternate
Pregabalin,Neuropathic Pain,"Used to treat epilepsy, anxiety, and neuropathic (nerve) pain.",4.9,12.909722477406175,77.50923833723208,True,212.67,Be Well Drugs,Alternate
Tamsulosin,Benign Prostatic Hyperplasia,An alpha-blocker used by men to treat the symptoms of an enlarged prostate (BPH).,4.2,12.909722477406175,77.50923833723208,True,242.94,Be Well Drugs,Alternate
Fexofenadine,Allergy,A non-drowsy antihistamine for seasonal allergies.,4.3,12.909722477406175,77.50923833723208,False,89.99,Be Well Drugs,Alternate
Glimepiride,Diabetes Type 2,A sulfonylurea drug that helps the pancreas produce more insulin.,3.9,12.909722477406175,77.50923833723208,True,71.36,Be Well Drugs,Alternate
Bisoprolol,Hypertension,A beta-blocker that affects the heart and circulation.,4.3,12.909722477406175,77.50923833723208,True,79.03,Be Well Drugs,Alternate
Tacrolimus,Organ Transplant,An immunosuppressive drug used to prevent organ rejection after a transplant.,3.9,12.909722477406175,77.50923833723208,True,850.96,Be Well Drugs,Rare
Colchicine,Gout,Used to treat and prevent gout attacks.,4.8,12.909722477406175,77.50923833723208,True,137.94,Be Well Drugs,Rare
Phenytoin,Epilepsy,An anti-epileptic drug used to control seizures.,5.0,12.909722477406175,77.50923833723208,True,62.87,Be Well Drugs,Rare
Isotretinoin,Severe Acne,A powerful vitamin A derivative used to treat severe cystic acne.,3.9,12.909722477406175,77.50923833723208,True,301.56,Be Well Drugs,Rare
Allopurinol,Gout,"Reduces the production of uric acid in the body, preventing gout.",4.8,12.909722477406175,77.50923833723208,True,37.42,Be Well Drugs,Rare
Methotrexate,Rheumatoid Arthritis,An immunosuppressant used for rheumatoid arthritis and some cancers.,4.4,12.909722477406175,77.50923833723208,False,151.57,Be Well Drugs,Rare
Sofosbuvir,Hepatitis C,An antiviral medication used to treat Hepatitis C.,4.4,12.909722477406175,77.50923833723208,True,8002.61,Be Well Drugs,Rare
Enoxaparin,DVT Prevention,An anticoagulant (LMWH) injection used to prevent deep vein thrombosis.,4.2,12.909722477406175,77.50923833723208,True,448.85,Be Well Drugs,Rare
Rituximab,Autoimmune Disease / Cancer,A monoclonal antibody used to treat certain autoimmune diseases and cancers.,4.5,12.909722477406175,77.50923833723208,True,39998.76,Be Well Drugs,Rare
Ondansetron,Nausea / Vomiting,An antiemetic used to prevent nausea and vomiting caused by chemotherapy or surgery.,4.5,12.909722477406175,77.50923833723208,True,51.35,Be Well Drugs,Rare
Carbamazepine,Epilepsy / Nerve Pain,"An anticonvulsant used to treat epilepsy, bipolar disorder, and neuropathic pain.",3.9,12.909722477406175,77.50923833723208,True,72.13,Be Well Drugs,Rare
Latanoprost,Glaucoma,Eye drops used to control the progression of glaucoma by reducing intraocular pressure.,4.0,12.909722477406175,77.50923833723208,True,352.4,Be Well Drugs,Rare
Mycophenolate,Organ Transplant,An immunosuppressant used to prevent organ rejection.,4.5,12.909722477406175,77.50923833723208,True,950.99,Be Well Drugs,Rare
Adalimumab,Rheumatoid Arthritis,A biologic drug (TNF inhibitor) used for autoimmune conditions.,4.6,12.909722477406175,77.50923833723208,True,14999.46,Be Well Drugs,Rare
Acyclovir,Viral Infection (Herpes),"An antiviral medication used to treat herpes simplex, chickenpox, and shingles.",4.6,12.909722477406175,77.50923833723208,False,120.46,Be Well Drugs,Rare
Augmentin,Bacterial Infection,A combination antibiotic used to treat a wide variety of bacterial infections.,4.6,12.907120961825331,77.49881980852739,True,226.04,Krishna Medicals and Departmental Stores,Common
Pan D,Acidity / GERD,"A proton pump inhibitor and prokinetic agent, used to treat gastroesophageal reflux disease (GERD).",4.8,12.907120961825331,77.49881980852739,False,198.14,Krishna Medicals and Departmental Stores,Common
Diclofenac,Pain / Inflammation,A nonsteroidal anti-inflammatory drug (NSAID) used to treat pain and inflammatory conditions.,4.5,12.907120961825331,77.49881980852739,True,82.99,Krishna Medicals and Departmental Stores,Common
Omeprozole,Acidity / GERD,A proton pump inhibitor (PPI) that reduces the amount of acid produced in the stomach.,4.3,12.907120961825331,77.49881980852739,True,56.26,Krishna Medicals and Departmental Stores,Common
Betaloc,Hypertension,A beta-blocker used to treat high blood pressure (hypertension) and angina.,4.5,12.907120961825331,77.49881980852739,True,89.19,Krishna Medicals and Departmental Stores,Common
Enzoflam,Pain / Swelling,A combination drug with enzymes and NSAIDs to relieve swelling (edema) and pain.,4.5,12.907120961825331,77.49881980852739,True,129.39,Krishna Medicals and Departmental Stores,Alternate
Hexigel gum paint,Gum Infection,"An antiseptic gel (chlorhexidine) to treat gingivitis, mouth ulcers, and oral infections.",4.3,12.907120961825331,77.49881980852739,True,95.78,Krishna Medicals and Departmental Stores,Alternate
Ultrafen-plus,Pain / Fever,"A combination painkiller, often containing an NSAID and paracetamol, for moderate pain.",4.1,12.907120961825331,77.49881980852739,False,67.6,Krishna Medicals and Departmental Stores,Alternate
Relentus,Cough / Cold,"A cough syrup or tablet formulation for relieving cough, cold, and allergy symptoms.",4.3,12.907120961825331,77.49881980852739,True,109.15,Krishna Medicals and Departmental Stores,Alternate
Progen,Nutritional Supplement,Often a brand name for progesterone or a protein supplement.,3.9,12.907120961825331,77.49881980852739,True,250.33,Krishna Medicals and Departmental Stores,Alternate
Ultracal-D,Calcium Deficiency,"A supplement containing Calcium and Vitamin D3, used to treat or prevent bone loss.",4.3,12.907120961825331,77.49881980852739,True,179.99,Krishna Medicals and Departmental Stores,Alternate
Cartilix,Joint Health,"A supplement, often containing glucosamine, aimed at supporting cartilage and joint health.",4.0,12.907120961825331,77.49881980852739,True,448.48,Krishna Medicals and Departmental Stores,Alternate
Dorzolamidum,Glaucoma,A carbonic anhydrase inhibitor used as eye drops to lower pressure inside the eye.,4.7,12.907120961825331,77.49881980852739,True,308.33,Krishna Medicals and Departmental Stores,Rare
Cimetidine,Acidity / Ulcer,An H2 receptor blocker that reduces stomach acid. Less common now.,4.2,12.907120961825331,77.49881980852739,True,22.68,Krishna Medicals and Departmental Stores,Rare
Oxprelol,Hypertension,"A non-selective beta blocker, less commonly used now, for hypertension.",4.3,12.907120961825331,77.49881980852739,True,118.28,Krishna Medicals and Departmental Stores,Rare
Paracetamol,Fever / Pain,Commonly used to treat fever and mild to moderate pain.,4.2,12.907120961825331,77.49881980852739,True,32.28,Krishna Medicals and Departmental Stores,Common
Atorvastatin,High Cholesterol,A statin used to lower cholesterol and triglycerides.,4.1,12.907120961825331,77.49881980852739,True,147.48,Krishna Medicals and Departmental Stores,Common
Metformin,Diabetes Type 2,An oral medication that helps control blood sugar levels.,4.5,12.907120961825331,77.49881980852739,True,47.01,Krishna Medicals and Departmental Stores,Common
Amlodipine,Hypertension,A calcium channel blocker used to treat high blood pressure.,4.7,12.907120961825331,77.49881980852739,True,61.49,Krishna Medicals and Departmental Stores,Common
Cetirizine,Allergy,An antihistamine used to relieve allergy symptoms.,4.2,12.907120961825331,77.49881980852739,True,36.72,Krishna Medicals and Departmental Stores,Common
Azithromycin,Bacterial Infection,An antibiotic used to treat a variety of bacterial infections.,4.6,12.907120961825331,77.49881980852739,True,115.81,Krishna Medicals and Departmental Stores,Common
Montelukast,Asthma / Allergy,Used to prevent wheezing and difficulty breathing caused by asthma.,4.7,12.907120961825331,77.49881980852739,True,172.92,Krishna Medicals and Departmental Stores,Common
Losartan,Hypertension,An ARB used to treat high blood pressure.,4.1,12.907120961825331,77.49881980852739,True,92.99,Krishna Medicals and Departmental Stores,Common
Sertraline,Depression / Anxiety,An SSRI antidepressant used to treat depression and anxiety disorders.,4.5,12.907120961825331,77.49881980852739,False,109.86,Krishna Medicals and Departmental Stores,Common
Esomeprazole,Acidity / GERD,A proton pump inhibitor (PPI) that reduces stomach acid.,4.7,12.907120961825331,77.49881980852739,True,75.09,Krishna Medicals and Departmental Stores,Common
Clopidogrel,Blood Clot Prevention,An antiplatelet medicine used to prevent blood clots.,3.8,12.907120961825331,77.49881980852739,True,104.64,Krishna Medicals and Departmental Stores,Common
Levocetirizine,Allergy,"A newer antihistamine, considered non-drowsy.",4.3,12.907120961825331,77.49881980852739,True,50.91,Krishna Medicals and Departmental Stores,Alternate
Domperidone,Nausea / Vomiting,A prokinetic agent used to treat nausea and vomiting.,4.2,12.907120961825331,77.49881980852739,True,42.54,Krishna Medicals and Departmental Stores,Alternate
Ibuprofen,Pain / Inflammation,"A common NSAID used for pain relief, fever, and inflammation.",4.9,12.907120961825331,77.49881980852739,True,17.73,Krishna Medicals and Departmental Stores,Alternate
Pregabalin,Neuropathic Pain,"Used to treat epilepsy, anxiety, and neuropathic (nerve) pain.",4.4,12.907120961825331,77.49881980852739,True,211.88,Krishna Medicals and Departmental Stores,Alternate
Tamsulosin,Benign Prostatic Hyperplasia,An alpha-blocker used by men to treat the symptoms of an enlarged prostate (BPH).,4.6,12.907120961825331,77.49881980852739,True,237.02,Krishna Medicals and Departmental Stores,Alternate
Fexofenadine,Allergy,A non-drowsy antihistamine for seasonal allergies.,4.4,12.907120961825331,77.49881980852739,True,90.35,Krishna Medicals and Departmental Stores,Alternate
Glimepiride,Diabetes Type 2,A sulfonylurea drug that helps the pancreas produce more insulin.,4.9,12.907120961825331,77.49881980852739,True,71.51,Krishna Medicals and Departmental Stores,Alternate
Bisoprolol,Hypertension,A beta-blocker that affects the heart and circulation.,4.9,12.907120961825331,77.49881980852739,False,82.05,Krishna Medicals and Departmental Stores,Alternate
Tacrolimus,Organ Transplant,An immunosuppressive drug used to prevent organ rejection after a transplant.,4.1,12.907120961825331,77.49881980852739,True,847.07,Krishna Medicals and Departmental Stores,Rare
Colchicine,Gout,Used to treat and prevent gout attacks.,4.4,12.907120961825331,77.49881980852739,True,139.92,Krishna Medicals and Departmental Stores,Rare
Phenytoin,Epilepsy,An anti-epileptic drug used to control seizures.,4.8,12.907120961825331,77.49881980852739,True,62.71,Krishna Medicals and Departmental Stores,Rare
Isotretinoin,Severe Acne,A powerful vitamin A derivative used to treat severe cystic acne.,4.0,12.907120961825331,77.49881980852739,True,302.77,Krishna Medicals and Departmental Stores,Rare
Allopurinol,Gout,"Reduces the production of uric acid in the body, preventing gout.",4.5,12.907120961825331,77.49881980852739,True,42.62,Krishna Medicals and Departmental Stores,Rare
Methotrexate,Rheumatoid Arthritis,An immunosuppressant used for rheumatoid arthritis and some cancers.,4.8,12.907120961825331,77.49881980852739,True,149.1,Krishna Medicals and Departmental Stores,Rare
Sofosbuvir,Hepatitis C,An antiviral medication used to treat Hepatitis C.,3.9,12.907120961825331,77.49881980852739,True,8002.63,Krishna Medicals and Departmental Stores,Rare
Enoxaparin,DVT Prevention,An anticoagulant (LMWH) injection used to prevent deep vein thrombosis.,4.4,12.907120961825331,77.49881980852739,False,447.75,Krishna Medicals and Departmental Stores,Rare
Rituximab,Autoimmune Disease / Cancer,A monoclonal antibody used to treat certain autoimmune diseases and cancers.,4.5,12.907120961825331,77.49881980852739,True,40002.84,Krishna Medicals and Departmental Stores,Rare
Ondansetron,Nausea / Vomiting,An antiemetic used to prevent nausea and vomiting caused by chemotherapy or surgery.,4.0,12.907120961825331,77.49881980852739,True,47.79,Krishna Medicals and Departmental Stores,Rare
Carbamazepine,Epilepsy / Nerve Pain,"An anticonvulsant used to treat epilepsy, bipolar disorder, and neuropathic pain.",4.0,12.907120961825331,77.49881980852739,True,74.14,Krishna Medicals and Departmental Stores,Rare
Latanoprost,Glaucoma,Eye drops used to control the progression of glaucoma by reducing intraocular pressure.,3.9,12.907120961825331,77.49881980852739,True,347.95,Krishna Medicals and Departmental Stores,Rare
Mycophenolate,Organ Transplant,An immunosuppressant used to prevent organ rejection.,4.0,12.907120961825331,77.49881980852739,True,952.47,Krishna Medicals and Departmental Stores,Rare
Adalimumab,Rheumatoid Arthritis,A biologic drug (TNF inhibitor) used for autoimmune conditions.,4.8,12.907120961825331,77.49881980852739,True,14998.81,Krishna Medicals and Departmental Stores,Rare
Acyclovir,Viral Infection (Herpes),"An antiviral medication used to treat herpes simplex, chickenpox, and shingles.",4.5,12.907120961825331,77.49881980852739,False,121.92,Krishna Medicals and Departmental Stores,Rare
